age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
34,4,13,4,4,3,4,1,40,39,0
66,0,5,2,0,0,2,1,40,39,0
29,4,13,4,10,1,4,0,40,39,0
43,0,10,5,0,1,2,1,40,39,0
37,4,11,0,12,4,4,0,40,39,0
56,4,10,2,10,0,4,1,40,39,1
58,4,6,2,3,0,4,1,40,39,1
54,5,13,2,12,0,2,1,40,23,0
45,4,10,5,3,1,4,1,41,39,0
29,5,9,2,8,0,4,1,40,39,0
26,4,12,2,1,5,4,0,40,39,0
43,4,9,2,1,0,2,1,40,39,1
33,2,9,2,8,0,4,1,40,39,0
45,6,10,2,8,0,4,1,42,39,0
25,4,10,4,12,1,4,1,30,39,0
25,4,9,2,3,0,4,1,40,39,0
69,0,15,0,0,1,4,1,5,39,0
37,4,12,2,1,0,4,1,40,39,0
20,4,9,4,4,1,4,1,25,39,0
39,4,14,2,10,5,4,0,24,39,1
17,4,6,4,12,3,4,0,20,39,0
27,2,9,4,5,3,4,1,40,39,0
26,4,9,4,8,2,2,0,40,39,0
55,4,3,2,7,0,4,1,40,26,0
39,4,7,2,10,0,4,1,60,39,0
41,4,9,5,8,1,4,0,40,39,0
34,4,2,2,3,0,4,1,40,26,0
51,4,11,2,4,0,4,1,50,39,1
67,7,16,2,10,0,2,1,12,0,0
40,4,10,0,7,3,4,1,40,39,0
58,4,12,2,3,0,4,1,40,39,0
23,4,9,4,12,1,4,0,40,39,0
45,2,14,2,10,0,4,1,50,39,1
51,4,13,2,12,0,4,1,50,39,1
43,7,10,0,4,4,4,1,40,39,0
25,7,13,4,8,1,4,0,50,39,0
36,6,13,2,4,0,4,1,40,39,0
58,4,9,2,3,0,4,1,50,39,0
33,4,9,0,7,1,4,1,40,39,0
60,2,11,2,8,0,4,1,40,39,0
24,4,9,4,12,3,1,1,40,35,0
45,4,9,0,4,1,4,0,46,39,0
49,4,9,0,1,1,4,0,40,39,0
19,4,8,4,1,1,4,0,40,39,0
34,7,10,3,1,4,1,0,38,30,0
42,7,13,0,1,1,4,1,40,39,0
25,4,9,4,9,1,4,0,50,39,0
73,0,9,2,0,0,4,1,15,39,0
59,6,3,2,8,0,4,1,15,8,0
28,4,9,2,7,0,4,1,40,39,0
19,4,7,4,8,2,4,1,30,39,0
31,7,13,4,10,1,4,0,40,39,0
58,1,13,4,10,1,4,1,48,39,0
21,4,9,4,3,3,4,1,13,0,0
47,6,9,2,4,0,4,1,50,39,1
30,4,13,4,12,1,4,1,40,39,1
41,4,4,2,3,0,1,1,40,3,0
59,0,6,0,0,1,4,0,40,9,0
43,4,10,5,14,4,4,1,51,39,1
48,4,9,5,1,1,4,0,40,39,0
44,4,13,2,12,0,4,1,50,39,1
44,4,10,4,1,1,2,0,40,39,0
24,4,13,4,4,3,2,0,40,39,0
28,4,9,2,3,0,4,1,43,39,0
50,4,9,3,4,4,4,0,10,39,0
33,4,10,2,3,0,4,1,40,39,1
23,2,13,4,10,2,4,0,50,39,0
30,0,9,4,0,3,4,1,40,39,0
46,4,6,2,6,0,4,1,40,39,0
21,7,10,4,13,3,4,1,10,39,0
52,4,5,5,8,1,2,0,30,39,0
26,4,13,4,10,1,4,1,50,39,0
27,7,13,4,13,1,4,1,12,39,0
28,4,7,4,7,4,4,0,40,27,0
50,5,13,2,12,0,4,1,60,39,1
28,4,9,2,3,0,4,1,35,39,0
61,6,7,2,4,0,4,1,20,39,0
32,4,4,5,12,4,4,0,35,39,0
30,1,10,4,3,1,4,1,40,39,0
51,2,13,0,1,1,4,0,40,39,0
40,2,10,4,11,1,4,1,40,39,1
36,4,9,4,4,1,4,1,70,39,0
28,4,10,0,8,2,2,1,24,39,0
49,4,12,2,10,0,4,1,45,39,1
61,6,4,2,14,0,4,1,30,39,0
41,6,13,2,4,0,4,1,60,39,1
55,4,9,6,8,4,4,0,30,39,0
36,4,13,2,10,5,4,0,40,39,0
21,4,10,4,1,3,4,0,40,39,0
57,6,10,2,14,0,4,1,45,39,1
49,5,15,2,10,0,4,1,37,39,1
59,4,7,2,1,0,4,1,40,39,0
41,4,10,5,12,1,4,1,80,39,1
59,4,10,2,3,0,4,1,40,39,0
20,4,9,4,8,3,4,1,25,39,0
42,4,10,0,1,1,2,0,40,39,0
41,2,14,0,10,4,4,0,60,39,0
45,1,13,2,4,0,4,1,50,39,1
36,4,9,4,12,2,1,0,40,0,0
42,2,12,2,4,5,4,0,45,39,1
25,4,13,2,10,0,4,1,40,39,0
45,4,9,2,3,0,4,1,40,39,1
58,6,9,2,12,0,4,1,40,39,1
39,4,9,2,3,0,4,1,40,39,0
34,4,9,2,3,0,4,1,40,39,1
22,6,10,4,3,1,4,1,40,39,0
44,4,9,0,13,1,4,1,50,39,1
53,5,10,6,12,4,4,0,40,39,0
22,4,12,4,6,1,2,1,40,0,1
27,4,5,2,11,0,4,1,40,13,0
60,4,9,5,8,1,4,0,25,39,0
46,4,13,2,10,0,4,1,40,39,1
56,5,15,2,10,0,4,1,40,39,1
36,4,13,4,4,1,4,1,40,39,1
56,4,9,0,1,4,4,0,32,39,0
35,0,10,2,0,0,1,1,40,30,1
29,5,13,2,4,0,4,1,70,39,0
19,4,6,4,6,3,4,1,39,39,0
38,4,9,2,8,0,4,1,40,39,0
40,1,10,2,13,0,4,1,40,39,1
52,4,12,2,4,0,4,1,55,39,1
22,4,10,2,4,5,4,0,40,39,0
32,7,9,0,8,1,4,0,25,39,0
27,4,13,4,4,3,4,0,40,39,0
25,4,13,4,10,3,4,0,40,13,0
36,4,14,2,10,0,3,1,40,20,1
22,4,8,4,6,3,0,1,40,39,0
32,6,9,2,3,0,4,1,45,39,0
37,4,13,5,4,4,2,0,40,39,0
22,4,9,4,10,3,4,1,54,39,0
29,4,9,2,1,5,4,0,40,39,1
42,4,1,4,6,1,4,1,25,39,0
45,4,11,4,12,1,4,0,38,39,0
33,4,13,0,1,1,4,0,45,39,0
39,4,10,5,10,4,4,0,40,39,0
27,4,8,4,7,1,4,1,45,39,0
53,2,13,2,10,5,4,0,50,39,1
30,4,13,4,8,1,4,0,40,39,0
52,6,10,6,3,1,2,1,35,39,0
43,5,13,2,12,0,4,1,60,39,1
47,2,14,4,10,1,4,1,35,39,1
61,4,9,2,11,0,2,1,40,19,0
39,2,14,0,10,1,2,1,40,6,0
47,4,10,0,12,4,4,1,50,39,0
19,4,9,2,3,0,4,1,25,39,0
37,4,10,2,7,0,4,1,40,39,0
31,4,9,2,3,0,4,1,51,39,0
69,6,11,2,12,0,4,1,8,39,0
22,0,10,4,0,3,4,1,25,39,0
29,4,9,2,7,0,4,1,40,39,0
24,4,10,4,7,3,3,1,14,39,0
42,4,9,5,6,4,4,1,40,31,0
30,2,13,2,11,0,4,1,72,39,1
28,4,14,3,12,1,4,0,80,39,1
27,4,11,4,6,1,4,1,40,39,0
53,4,9,0,4,1,2,0,40,39,0
35,7,9,2,3,0,4,1,40,39,0
22,4,8,2,14,0,4,1,40,39,0
25,4,9,5,11,3,2,1,40,39,0
38,2,13,2,10,5,2,0,40,39,1
27,4,13,4,1,4,4,0,35,39,0
30,4,5,2,8,0,4,1,37,39,0
27,4,13,0,10,3,4,0,50,39,0
25,4,13,4,10,1,4,1,40,39,0
36,0,9,6,0,1,4,0,4,39,0
32,4,9,4,7,1,4,0,40,39,0
70,4,6,6,3,4,4,1,45,39,0
50,4,9,2,4,0,4,1,40,39,0
40,4,10,2,8,5,4,0,35,39,0
34,4,7,3,3,1,2,1,55,39,0
57,6,9,2,3,0,4,1,50,39,0
39,4,14,4,8,1,4,0,32,39,0
49,4,10,0,8,4,4,0,40,39,0
43,4,10,2,10,0,4,1,40,39,1
26,4,9,4,1,1,4,0,45,39,0
31,4,10,0,1,4,2,0,40,24,0
60,6,10,2,12,0,4,1,50,39,0
46,4,14,2,10,0,4,1,50,39,1
26,4,10,2,14,0,4,1,55,39,1
27,4,15,4,10,3,4,0,40,39,0
31,4,10,2,1,5,2,0,40,39,0
59,4,9,6,4,4,4,0,50,39,0
19,0,10,4,0,3,4,0,20,39,0
18,4,10,4,8,3,4,0,24,39,0
22,4,10,2,4,0,4,1,45,39,0
24,4,12,2,12,3,4,0,20,39,0
53,7,6,2,14,0,4,1,40,39,1
43,4,9,2,6,0,4,1,42,39,1
24,4,10,2,13,0,4,1,50,39,1
60,4,6,6,13,4,4,0,40,39,0
24,4,9,2,3,0,4,1,40,39,0
52,1,9,4,1,1,2,1,40,39,0
32,4,11,2,14,0,4,1,99,39,1
34,4,6,5,8,1,4,0,35,39,0
35,2,12,2,11,0,4,1,40,39,1
38,4,5,3,6,1,4,1,40,26,0
34,6,9,2,5,0,4,1,90,39,0
53,2,15,4,10,1,4,0,50,39,1
23,4,9,4,1,1,4,0,40,39,0
40,4,10,2,1,0,4,1,40,39,0
40,4,9,2,3,0,4,1,40,39,0
50,4,9,2,5,0,4,1,60,39,1
17,4,6,4,12,3,4,0,20,39,0
53,2,13,0,10,1,4,0,54,39,0
32,4,13,0,3,1,4,1,50,39,1
43,0,9,4,0,2,4,0,40,39,0
18,4,7,4,12,3,4,1,16,39,0
62,4,6,0,8,3,4,0,40,39,0
45,4,14,2,8,0,4,1,40,39,0
46,4,16,2,10,0,4,1,70,39,0
73,6,4,2,5,0,4,1,40,39,0
64,4,16,2,10,0,4,1,60,39,1
26,4,13,2,10,5,4,0,45,39,1
23,4,9,4,12,1,4,1,48,39,0
30,4,9,4,7,2,4,1,40,40,0
51,4,10,0,1,4,4,0,40,39,0
35,6,13,0,4,4,4,0,55,39,0
39,4,10,4,1,1,4,0,45,39,1
35,5,14,2,10,0,1,1,40,19,1
41,4,9,6,7,1,4,0,40,39,0
31,4,10,0,3,3,4,1,40,39,0
40,4,13,2,12,0,4,1,50,39,1
46,2,15,2,10,0,1,1,40,30,1
31,4,9,4,8,1,4,0,30,39,0
41,5,10,0,7,1,4,0,40,16,0
42,4,13,2,4,0,4,1,40,39,0
23,4,9,4,12,3,4,1,40,39,0
21,0,10,4,0,3,4,1,35,39,0
49,4,10,2,1,0,4,1,45,39,1
53,4,11,0,13,1,2,1,40,39,0
38,2,13,4,11,1,4,0,43,39,1
36,4,12,0,4,4,1,0,40,36,0
32,4,10,4,3,4,4,1,72,26,0
20,4,7,4,14,2,4,1,40,13,0
17,0,7,4,0,3,4,1,10,39,0
22,4,10,4,13,2,1,0,32,39,0
25,4,11,4,3,4,0,1,40,39,0
58,4,9,2,3,0,4,1,40,39,0
24,4,10,4,5,1,4,1,20,39,0
48,7,9,0,3,3,4,1,40,39,1
20,4,2,4,5,1,4,1,30,8,0
60,6,10,2,4,0,4,1,40,39,1
20,4,9,4,8,2,4,1,30,39,0
52,4,10,2,4,0,4,1,45,39,1
36,4,9,2,14,5,4,0,40,39,1
46,2,13,2,10,0,1,1,40,30,1
22,4,7,4,12,4,4,0,25,39,0
19,4,10,4,4,3,4,0,35,39,0
37,4,9,4,12,4,4,1,40,39,0
30,4,11,0,12,1,4,0,40,39,1
44,4,12,4,3,1,4,1,25,39,0
63,0,9,2,0,0,4,1,25,39,0
22,4,9,4,12,1,4,1,45,2,0
31,5,13,2,12,0,4,1,50,39,0
17,4,7,4,1,3,4,1,40,39,0
21,4,9,4,6,1,4,1,40,39,0
67,4,14,2,4,0,4,1,40,39,1
46,4,4,0,4,1,4,1,40,39,0
29,4,9,0,6,3,4,1,50,39,0
20,4,10,4,6,3,4,0,6,39,0
27,4,10,4,8,3,4,1,24,39,0
35,4,10,2,3,0,4,1,40,39,1
19,4,10,4,1,3,4,0,30,39,0
36,4,8,5,8,4,4,0,40,26,0
43,4,13,2,4,0,4,1,50,39,1
62,7,13,0,10,1,4,1,40,39,0
28,4,15,4,10,1,4,1,40,2,0
18,4,7,4,8,3,4,0,15,39,0
59,4,15,2,14,0,2,1,50,39,1
37,4,13,0,4,1,4,1,40,39,0
27,4,10,4,3,1,2,1,40,39,0
46,2,14,0,10,4,4,0,43,39,0
29,4,7,5,12,1,4,0,42,39,0
33,4,13,2,4,5,4,0,40,39,1
62,4,9,2,3,0,4,1,40,39,0
46,4,16,2,10,0,4,1,55,39,1
28,4,6,2,7,0,4,1,40,39,0
22,4,10,4,12,3,4,0,35,39,0
46,1,14,2,2,0,4,1,40,39,1
54,5,10,2,12,0,4,1,40,39,1
34,4,9,2,3,0,4,1,72,39,0
67,0,16,2,0,0,4,1,20,2,1
62,4,13,2,12,0,4,1,20,39,1
30,4,10,2,6,0,4,1,40,31,0
19,4,9,4,8,3,4,1,20,39,0
49,0,4,2,0,0,4,1,99,39,0
27,4,11,4,7,4,4,1,45,39,0
36,4,10,2,3,0,4,1,50,39,1
52,4,13,2,7,0,4,1,40,39,1
47,4,8,3,4,1,4,0,55,39,0
57,2,9,0,11,1,4,0,40,39,0
64,4,10,3,4,4,4,0,40,39,0
56,0,9,0,0,1,4,1,40,39,0
53,4,7,6,8,3,4,0,47,39,0
53,4,13,2,3,0,4,1,44,39,1
31,4,10,5,12,4,1,1,40,35,0
41,4,13,2,4,0,4,1,45,39,1
45,2,9,5,8,4,2,0,40,39,0
63,0,13,2,0,0,4,1,45,39,0
45,7,9,0,1,2,4,0,40,39,0
23,4,10,4,8,1,4,0,28,39,0
39,2,14,2,10,0,4,1,72,39,0
31,4,11,2,4,0,4,1,40,39,0
35,6,13,2,5,0,4,1,45,39,0
54,4,14,2,14,0,4,1,60,39,1
22,0,10,4,0,3,4,0,40,26,0
40,2,13,0,10,4,4,0,40,39,0
55,6,13,2,4,0,4,1,40,39,1
31,4,9,2,3,0,4,1,40,39,0
58,5,7,2,14,0,4,1,60,39,0
31,4,16,2,10,0,4,1,99,39,1
46,6,9,6,8,2,4,0,40,39,0
38,4,11,2,3,0,4,1,40,39,0
22,2,10,4,10,3,4,0,25,39,0
17,0,6,4,0,3,4,1,30,39,0
48,6,9,2,3,0,4,1,60,9,0
73,4,13,2,10,0,4,1,15,39,0
25,4,13,2,1,0,4,1,45,39,1
53,1,10,0,5,1,4,1,40,39,0
46,4,10,2,14,0,4,1,45,39,1
45,5,13,2,4,5,1,0,25,0,1
37,4,13,4,10,1,2,0,40,39,0
30,4,9,2,6,0,4,1,50,39,0
29,4,9,2,7,0,4,1,40,39,0
29,7,10,2,11,0,4,1,40,39,0
75,0,13,6,0,1,4,0,6,39,0
58,4,14,2,4,0,4,1,40,39,1
42,6,4,2,8,5,2,0,50,39,0
62,2,5,0,11,1,2,1,24,39,0
45,2,13,2,5,0,1,1,40,39,1
38,4,13,2,12,0,4,1,40,39,1
36,6,13,2,12,0,4,1,50,39,1
70,0,9,6,0,1,4,0,40,39,0
42,6,4,2,12,0,4,1,30,39,0
47,2,14,2,10,0,4,1,35,39,1
42,6,10,4,3,4,4,1,40,39,0
43,4,10,2,1,5,2,0,38,39,1
37,4,11,2,3,0,4,1,40,39,1
36,7,10,2,4,5,4,0,39,39,1
27,4,13,4,13,1,2,0,40,10,0
54,4,3,3,7,4,4,1,40,26,0
48,6,9,2,3,0,4,1,40,39,1
29,4,9,4,8,4,4,0,30,39,0
29,4,9,2,7,0,4,1,38,39,0
37,4,10,0,8,1,4,1,47,39,0
55,5,10,2,12,0,4,1,40,39,0
67,4,9,2,9,5,2,0,20,39,0
51,4,9,6,6,1,4,1,30,39,0
35,4,14,4,10,4,4,0,32,39,0
41,4,4,2,3,0,4,1,40,0,0
64,6,9,6,8,2,4,0,40,39,0
23,4,3,4,6,1,4,1,55,26,0
49,4,13,4,8,1,1,0,35,30,0
38,6,13,2,10,0,4,1,70,39,0
62,4,9,4,6,2,2,0,40,39,0
62,6,4,2,3,0,4,1,10,39,0
70,0,9,2,0,0,4,1,14,39,0
45,6,14,0,3,1,4,1,40,39,0
20,4,12,4,12,3,4,0,40,39,0
38,4,9,2,7,0,4,1,48,39,0
50,5,13,2,1,0,4,1,40,39,0
40,4,10,2,1,0,2,1,55,39,1
30,4,9,2,3,0,4,1,70,39,0
52,1,10,5,4,1,4,0,40,39,0
28,6,13,4,10,1,2,1,50,39,1
62,6,9,2,14,0,4,1,30,39,0
31,4,9,0,8,4,4,0,40,39,0
40,4,9,2,4,0,4,1,40,39,1
34,4,9,0,12,1,4,0,40,39,0
53,4,10,2,12,0,4,1,40,39,1
42,4,8,4,5,3,4,1,40,39,0
26,4,10,2,8,0,4,1,25,39,0
51,4,9,2,14,0,4,1,40,39,1
49,4,14,2,10,0,4,1,50,39,1
43,4,9,2,7,0,4,1,40,39,0
42,4,10,0,5,1,4,1,40,39,0
31,4,7,3,12,3,1,0,40,19,0
26,4,9,2,14,0,3,1,40,39,0
50,4,13,5,10,4,1,0,40,30,0
35,4,9,2,7,0,4,1,40,39,0
37,4,10,4,13,2,4,0,40,39,0
53,0,9,4,0,1,4,1,35,39,0
20,4,10,4,12,3,4,1,16,39,0
31,2,15,2,10,0,4,1,40,39,1
28,4,9,4,3,1,4,1,35,39,0
46,4,9,2,13,0,2,1,40,39,1
21,4,10,4,10,3,4,0,8,39,0
41,6,14,2,4,0,4,1,70,39,1
30,4,13,4,4,1,4,1,70,39,1
66,5,13,2,4,0,4,1,70,39,0
37,5,10,2,12,0,4,1,60,39,1
74,7,4,6,6,1,4,0,20,39,0
46,7,10,2,11,0,2,1,70,39,1
51,4,14,2,4,0,4,1,50,39,1
33,4,13,2,4,0,4,1,50,39,1
30,4,3,2,7,0,4,1,40,26,0
47,5,13,2,4,0,4,1,50,39,1
49,4,13,0,4,4,4,0,40,39,0
53,4,9,0,3,4,2,0,48,39,0
24,4,11,4,7,1,4,1,40,39,0
54,4,9,2,14,0,4,1,50,39,0
32,4,10,4,3,3,4,1,40,39,0
45,4,10,2,12,0,4,1,45,39,0
46,5,9,3,5,1,4,1,45,39,0
37,7,10,0,8,1,4,1,65,39,0
48,7,14,2,10,0,4,1,61,39,1
25,4,13,4,1,1,4,0,40,39,0
28,0,9,2,0,5,4,0,20,39,0
44,0,8,5,0,1,4,0,36,33,0
58,0,10,2,0,0,2,1,30,39,0
27,4,10,4,1,4,4,0,40,39,0
69,4,9,6,1,4,4,1,8,39,0
38,4,13,2,12,0,4,1,52,39,1
47,4,8,4,1,2,2,0,40,39,0
30,6,10,4,1,1,4,0,60,39,0
46,4,9,4,6,3,4,1,30,39,0
27,4,15,4,10,1,4,0,45,39,0
19,4,10,4,12,3,4,1,35,39,0
18,4,9,2,9,1,4,0,40,39,0
24,4,7,2,3,0,4,1,50,39,1
32,4,13,4,10,1,4,0,40,39,0
38,4,9,2,6,0,2,1,40,39,0
19,4,1,4,5,1,4,1,36,17,0
28,4,10,4,6,1,4,1,40,39,0
39,2,14,4,10,1,4,0,55,39,0
38,6,10,5,12,1,1,1,60,24,0
42,4,9,2,7,5,4,0,40,39,1
31,4,10,2,1,5,4,0,40,39,1
46,4,5,5,7,1,4,0,40,21,0
53,4,10,6,4,1,4,0,54,39,0
21,4,12,4,6,3,4,1,15,39,0
48,6,9,2,12,0,4,1,50,39,0
46,4,9,2,1,5,4,0,52,39,1
30,4,9,2,14,0,4,1,45,39,0
24,4,9,4,1,2,2,1,40,23,0
32,4,6,4,3,1,4,1,50,39,0
30,4,9,0,8,1,4,0,40,39,0
57,7,16,0,10,4,4,0,50,39,0
56,4,4,4,1,1,4,1,40,39,0
27,4,9,4,4,1,2,0,37,39,0
38,4,13,2,7,0,4,1,40,20,0
19,4,9,4,1,3,4,1,40,39,0
61,6,10,2,1,0,4,1,50,39,1
49,4,11,0,13,4,4,0,40,39,0
28,4,9,2,3,0,4,1,38,39,0
50,5,14,2,10,0,4,1,55,39,1
43,4,13,2,3,0,4,1,84,39,1
34,4,9,4,7,4,2,0,48,39,0
28,4,7,2,3,0,4,1,40,39,0
31,4,10,2,3,0,4,1,40,39,0
55,4,9,6,7,4,2,0,44,39,0
26,4,13,2,4,5,4,0,45,39,1
51,2,16,2,10,5,2,0,40,39,1
35,4,9,2,3,0,4,1,40,39,0
42,4,12,3,4,4,1,0,31,25,0
63,0,16,2,0,0,4,1,12,39,0
31,4,14,4,10,1,4,1,30,39,0
22,2,9,4,5,3,4,1,20,39,0
67,4,9,0,14,1,4,1,60,39,0
50,0,5,2,0,0,4,1,50,39,0
63,4,9,6,8,4,4,0,24,39,0
31,4,9,2,7,0,4,1,40,39,1
17,4,7,4,10,3,4,1,40,39,0
41,2,9,2,14,0,2,1,40,39,0
53,2,4,2,14,0,4,1,38,39,0
44,2,10,2,11,0,2,1,99,39,0
24,4,13,4,5,1,4,1,40,39,0
35,4,11,0,13,3,4,1,35,39,0
61,4,10,2,13,5,4,0,40,39,1
31,4,12,4,10,2,1,0,40,30,0
44,4,13,2,13,0,4,1,40,39,1
56,4,9,2,12,0,4,1,36,39,1
66,4,12,0,1,4,4,0,40,39,0
45,4,10,2,3,0,1,1,40,40,0
69,6,13,2,10,0,4,1,45,39,1
64,4,9,2,3,0,4,1,40,39,0
38,4,9,2,1,5,4,0,36,39,1
43,2,10,5,3,1,2,1,40,39,0
37,4,9,0,3,1,4,1,49,39,0
19,4,9,4,1,3,4,0,16,39,0
59,6,9,2,4,0,4,1,40,39,0
50,1,10,2,1,0,4,1,40,39,0
33,4,13,2,4,0,4,1,50,39,1
56,4,10,2,13,0,4,1,45,39,1
28,4,11,2,12,0,4,1,40,39,0
27,4,9,2,1,5,4,0,34,39,0
42,4,14,2,12,0,1,1,40,0,0
34,4,9,2,8,0,4,1,40,39,0
19,4,7,4,12,3,4,1,30,39,0
68,6,9,2,4,0,4,1,40,39,1
28,4,14,2,10,0,4,1,38,39,1
81,0,10,6,0,4,4,0,4,39,0
22,6,9,4,5,3,4,1,40,39,0
58,4,12,0,1,1,4,0,40,39,0
31,4,10,4,7,1,4,0,25,39,0
17,2,7,4,11,3,4,1,30,39,0
25,4,10,4,14,1,4,1,50,39,1
23,4,10,4,8,3,1,0,23,39,0
25,4,8,4,8,2,4,1,40,39,0
47,4,9,4,3,1,4,1,40,39,0
39,4,13,2,4,5,4,0,60,39,1
44,4,9,2,3,0,4,1,40,39,0
46,4,11,2,10,0,4,1,40,39,1
38,6,10,2,5,0,4,1,35,39,0
23,4,9,4,7,3,4,1,30,39,0
34,4,13,3,10,1,4,0,35,39,0
33,4,9,4,3,1,4,1,40,39,1
38,4,9,6,8,4,4,0,20,39,0
52,6,11,2,4,0,4,1,40,39,0
50,4,9,0,12,1,4,0,33,39,0
38,4,13,4,12,1,4,0,45,39,1
35,4,13,2,8,0,4,1,40,39,0
67,6,16,2,10,0,4,1,35,39,1
60,4,9,2,7,0,4,1,40,39,1
44,4,9,4,12,2,4,0,15,39,0
38,6,9,0,5,3,4,1,50,39,0
29,4,9,2,10,0,4,1,40,39,1
65,4,14,2,10,0,4,1,50,39,1
33,4,12,4,1,1,4,0,40,39,0
29,0,9,4,0,1,4,1,40,39,0
18,4,7,4,12,3,4,0,30,39,0
43,4,15,0,4,1,4,1,40,39,0
42,4,11,0,4,3,0,0,40,39,0
42,4,9,2,14,0,4,1,40,39,0
32,4,9,2,6,0,4,1,30,39,0
36,4,12,4,13,1,4,0,40,39,0
41,7,13,2,5,0,4,1,40,39,1
30,4,10,4,8,3,4,0,40,39,0
21,4,9,4,8,3,4,1,35,39,0
33,4,10,2,14,0,2,1,40,39,1
19,0,10,4,0,3,4,1,15,39,0
19,4,9,4,6,3,4,1,25,39,0
35,4,9,0,14,1,4,1,40,39,0
43,4,9,0,13,4,2,0,35,39,0
45,4,9,2,14,0,2,1,24,39,0
25,4,13,4,4,3,2,1,50,39,0
39,6,13,2,4,0,4,1,40,39,0
26,4,9,4,6,1,4,1,40,39,0
60,4,14,2,14,0,4,1,10,39,0
52,2,16,2,10,5,4,0,40,39,1
22,4,8,4,14,4,4,1,30,39,0
23,4,10,4,8,3,4,0,40,39,0
46,4,9,2,8,5,4,0,40,39,0
34,6,13,2,12,0,4,1,30,39,0
39,4,13,2,10,0,4,1,50,39,1
38,4,9,4,10,1,4,0,40,39,0
56,6,14,2,4,0,4,1,25,39,0
55,1,9,0,1,1,4,0,40,39,0
40,4,10,2,4,5,4,0,40,39,1
23,4,10,4,7,1,4,1,40,39,0
39,4,13,0,1,1,4,1,40,39,0
24,4,13,2,12,0,2,1,30,39,0
51,6,9,2,12,0,4,1,40,39,1
47,5,13,2,4,0,4,1,50,5,1
25,6,9,4,5,1,4,1,50,39,0
34,4,15,2,10,0,4,1,55,39,1
18,4,7,4,12,3,2,0,20,39,0
19,4,10,4,4,3,4,0,28,39,0
32,4,10,0,3,4,4,1,40,39,0
49,4,9,2,12,0,4,1,40,39,1
40,0,4,5,0,1,4,0,8,39,0
43,4,9,2,3,0,4,1,55,39,0
71,5,14,2,4,0,4,1,40,39,1
59,4,9,4,1,4,4,1,40,39,0
32,4,13,2,4,5,4,0,40,39,1
25,4,13,4,4,1,4,1,40,39,0
32,4,9,2,4,0,4,1,40,21,0
17,4,7,4,6,1,2,0,15,39,0
57,5,15,2,10,0,4,1,35,39,1
17,6,8,4,6,3,4,1,15,39,0
27,4,13,4,13,3,1,0,40,30,0
41,2,9,2,11,0,4,1,40,39,0
62,0,16,2,0,0,0,1,40,39,1
19,4,7,4,12,1,4,0,25,39,0
41,4,3,0,8,4,4,0,40,33,0
39,4,13,4,4,1,4,1,50,39,1
30,4,9,4,3,1,4,1,40,39,0
37,4,13,2,7,0,4,1,40,39,1
18,4,7,4,1,3,4,0,15,39,0
40,6,13,2,12,0,4,1,45,39,1
38,5,10,2,12,0,4,1,60,5,1
24,4,9,4,12,2,4,1,40,39,0
33,4,9,2,3,0,4,1,50,39,0
48,4,13,2,6,0,4,1,40,39,0
51,4,13,2,12,0,4,1,40,39,1
48,4,9,2,3,0,4,1,40,39,0
43,4,4,2,3,0,4,1,45,39,0
34,4,15,4,4,3,4,1,50,39,0
41,4,11,5,3,1,4,1,30,39,0
51,5,15,0,10,1,4,1,60,39,1
25,4,9,4,3,3,4,1,40,39,0
20,4,9,4,8,3,4,1,50,39,0
61,5,9,2,4,0,4,1,45,39,0
35,4,10,0,4,1,4,0,70,39,0
42,2,14,0,10,4,4,0,40,39,0
26,2,9,4,8,2,4,1,16,39,0
46,4,9,2,8,0,4,1,50,39,0
39,7,13,4,10,1,4,1,40,39,1
18,0,6,4,0,3,4,1,40,39,0
29,4,10,4,12,3,2,1,80,39,0
39,4,10,3,3,4,4,1,40,39,1
47,4,9,2,3,0,4,1,40,39,1
40,4,10,2,14,0,4,1,50,39,1
43,7,9,2,3,0,4,1,40,39,1
32,4,9,0,6,1,4,1,40,39,0
31,4,6,0,12,2,4,0,40,39,0
19,0,10,4,0,3,4,1,35,39,0
44,1,12,2,1,0,4,1,40,39,1
46,2,13,2,11,0,4,1,40,39,1
53,6,14,2,10,0,4,1,50,39,1
43,4,13,2,4,0,4,1,40,39,0
41,7,13,4,10,1,4,0,40,39,0
35,4,9,6,8,4,2,1,40,39,0
48,4,13,2,12,0,4,1,45,39,0
28,7,14,2,4,5,4,0,40,39,0
44,4,13,6,10,4,4,0,32,39,0
20,0,10,4,0,3,4,0,40,39,0
51,2,15,6,10,1,4,0,40,39,0
28,4,9,4,14,4,4,1,50,39,0
36,4,13,4,3,1,4,1,60,39,0
28,4,9,2,8,0,4,1,35,39,0
21,4,10,4,12,3,4,1,40,39,0
34,0,13,2,0,0,4,1,30,39,0
36,2,10,2,3,0,4,1,40,39,0
25,0,12,4,0,3,4,0,80,39,0
31,4,9,4,10,1,4,1,43,39,0
44,6,9,2,5,0,4,1,60,39,0
49,2,7,0,6,4,4,1,40,39,0
40,4,9,2,3,0,4,1,40,39,0
64,1,16,2,10,0,1,1,40,3,1
54,2,14,2,10,0,4,1,40,39,1
27,4,10,2,12,0,1,1,55,35,0
18,4,10,4,8,3,4,0,20,39,0
68,4,5,2,3,0,2,1,44,39,0
